sample_id,time_s,step_id,pose_x_m,pose_y_m,pose_theta_deg,gt_x_m,gt_y_m,localization_error_m,path_length_m,coverage_percent,coverage_cleaned_cells,coverage_total_cells,uncleaned_cells,frontier_cells,gray_gap_cells,gray_gap_components,planner_intent,planner_mode,navigation_phase,nav_state,owner_source,control_owner,route_active,route_kind,route_len_cells,route_cost_m,route_status,map_mature,known_map_active,dock_completed,raw_obstacle_cells,actual_obstacle_cells,no_go_cells,hypothesis_obstacle_cells,contact_obstacle_cells,structural_obstacle_cells,thin_obstacle_cells,weak_unconfirmed_obstacle_cells,gt_obstacle_cells,false_occupied_cells,false_free_cells,false_occupied_ratio,obstacle_precision,obstacle_recall,quality_ok,quality_debug,loop_ms,planner_ms,planner_nodes,load_shedding,bumper_active,low_obstacle_debug,bumper_events,recovery_events,route_abort_events,known_wait_events,low_obstacle_marks
394,403.488,12608,0.0376353,-2.13771,42.9257,-4.08082,0.612423,0.00155585,27.1762,33.3657,76252,228534,152282,35262,1447,8,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROW_FORWARD:row forward after  t=2.2s d=0.00/0.28,1,frontier,7,0.995126,wavefront frontier cost=0.83m len=6 score=91.9 comp=0 fp=939/0.00 cont=0.0 wall=0.0 seg=point geom first=9deg corner commitType=frontier intent=EXPAND_MAP fr=352 exploreRoute=frontier-only cost=2. noise=cache48:obs-3/ defer=103 plan=92ms/339,0,0,0,,,,,,,,,,,,,,,,,82.7872,92.2904,339,load=shed loop=83 ema=50,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
395,404.512,12640,0.115711,-2.08081,29.2375,-4.00273,0.669359,0.00157549,27.273,33.3657,76252,228534,152282,35262,1447,8,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROW_FORWARD:row forward after  t=2.2s d=0.00/0.28,1,frontier,7,0.995126,wavefront frontier cost=0.83m len=6 score=91.9 comp=0 fp=939/0.00 cont=0.0 wall=0.0 seg=point geom first=9deg corner commitType=frontier intent=EXPAND_MAP fr=352 exploreRoute=frontier-only cost=2. noise=cache48:obs-3/ defer=103 plan=92ms/339,0,0,0,291,529,738,267,29,291,0,238,520,335,403,0.63327,0.36673,0.225,1,quality_gate=n/a,104.713,92.2904,339,load=shed loop=105 ema=56,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
396,405.536,12672,0.20503,-2.044,15.6684,-3.91335,0.706202,0.00164039,27.3698,33.3657,76252,228534,152282,35262,1447,8,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROW_FORWARD:row forward after  t=2.2s d=0.00/0.28,1,frontier,7,0.995126,wavefront frontier cost=0.83m len=6 score=91.9 comp=0 fp=939/0.00 cont=0.0 wall=0.0 seg=point geom first=9deg corner commitType=frontier intent=EXPAND_MAP fr=352 exploreRoute=frontier-only cost=2. noise=cache48:obs-3/ defer=103 plan=92ms/339,0,0,0,,,,,,,,,,,,,,,,,190.819,92.2904,339,load=shed loop=191 ema=69,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
397,406.56,12704,0.30023,-2.02698,5.2443,-3.8181,0.723223,0.00168214,27.4667,33.3657,76252,228534,152282,35262,1447,8,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROW_FORWARD:row forward after  t=2.2s d=0.00/0.28,1,frontier,7,0.995126,wavefront frontier cost=0.83m len=6 score=91.9 comp=0 fp=939/0.00 cont=0.0 wall=0.0 seg=point geom first=9deg corner commitType=frontier intent=EXPAND_MAP fr=352 exploreRoute=frontier-only cost=2. noise=cache48:obs-3/ defer=103 plan=92ms/339,0,0,0,,,,,,,,,,,,,,,,,86.7488,92.2904,339,load=shed loop=87 ema=51,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
398,407.584,12736,0.390944,-2.02502,-0.575309,-3.72757,0.725155,0.00150161,27.5575,34.1755,78282,229059,150777,35300,915,6,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=2.31m len=15 score=116.7 comp=0 fp=140/0.79 cont=0.0 wall=0.0 seg=point geom first=13deg corne commitType=frontier intent=EXPAND_MAP fr=353 exploreRoute=frontier-only cost=2. noise=cache21:obs-3/ defer=89 plan=131ms/9001,0,0,0,,,,,,,,,,,,,,,,,99.0865,131.074,9001,load=shed loop=99 ema=246,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
399,408.608,12768,0.523132,-2.02637,-0.587195,-3.59531,0.723801,0.00157534,27.6897,34.1755,78282,229059,150777,35300,915,6,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=2.31m len=15 score=110.6 comp=0 fp=140/0.79 cont=0.0 wall=0.0 seg=point geom first=96deg corne commitType=frontier intent=EXPAND_MAP fr=353 exploreRoute=frontier-only cost=2. noise=cache38:obs-3/ defer=90 plan=98ms/1013,0,0,0,,,,,,,,,,,,,,,,,219.315,97.9689,1013,load=shed loop=219 ema=69,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
400,409.632,12800,0.655414,-2.02773,-0.587199,-3.46296,0.722445,0.00163729,27.822,34.1755,78282,229059,150777,35300,915,6,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=2.31m len=15 score=110.6 comp=0 fp=140/0.79 cont=0.0 wall=0.0 seg=point geom first=96deg corne commitType=frontier intent=EXPAND_MAP fr=353 exploreRoute=frontier-only cost=2. noise=cache38:obs-3/ defer=90 plan=98ms/1013,0,0,0,294,532,741,267,29,294,0,238,520,338,403,0.635338,0.364662,0.225,1,quality_gate=n/a,117.643,97.9689,1013,load=shed loop=118 ema=49,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
401,410.656,12832,0.787697,-2.02909,-0.587201,-3.33062,0.721088,0.00169925,27.9543,34.1755,78282,229059,150777,35300,915,6,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=2.31m len=15 score=110.6 comp=0 fp=140/0.79 cont=0.0 wall=0.0 seg=point geom first=96deg corne commitType=frontier intent=EXPAND_MAP fr=353 exploreRoute=frontier-only cost=2. noise=cache38:obs-3/ defer=90 plan=98ms/1013,0,0,0,,,,,,,,,,,,,,,,,107.22,97.9689,1013,load=shed loop=107 ema=52,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
402,411.68,12864,0.91998,-2.03044,-0.587197,-3.19827,0.719732,0.00176125,28.0865,34.1755,78282,229059,150777,35300,915,6,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=2.31m len=15 score=110.6 comp=0 fp=140/0.79 cont=0.0 wall=0.0 seg=point geom first=96deg corne commitType=frontier intent=EXPAND_MAP fr=353 exploreRoute=frontier-only cost=2. noise=cache38:obs-3/ defer=90 plan=98ms/1013,0,0,0,,,,,,,,,,,,,,,,,218.056,97.9689,1013,load=shed loop=218 ema=71,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
403,412.704,12896,1.05226,-2.0318,-0.587201,-3.06593,0.718375,0.00182326,28.2188,34.1755,78282,229059,150777,35300,915,6,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=2.31m len=15 score=110.6 comp=0 fp=140/0.79 cont=0.0 wall=0.0 seg=point geom first=96deg corne commitType=frontier intent=EXPAND_MAP fr=353 exploreRoute=frontier-only cost=2. noise=cache38:obs-3/ defer=90 plan=98ms/1013,0,0,0,,,,,,,,,,,,,,,,,102.777,97.9689,1013,load=shed loop=103 ema=51,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
404,413.728,12928,1.18455,-2.03315,-0.587199,-2.93358,0.717019,0.00188529,28.3511,34.1755,78282,229059,150777,35300,915,6,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=2.31m len=15 score=110.6 comp=0 fp=140/0.79 cont=0.0 wall=0.0 seg=point geom first=96deg corne commitType=frontier intent=EXPAND_MAP fr=353 exploreRoute=frontier-only cost=2. noise=cache38:obs-3/ defer=90 plan=98ms/1013,0,0,0,,,,,,,,,,,,,,,,,209.697,97.9689,1013,load=shed loop=210 ema=70,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
405,414.752,12960,1.31683,-2.03451,-0.587198,-2.80124,0.715663,0.00194735,28.4834,34.1755,78282,229059,150777,35300,915,6,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=2.31m len=15 score=110.6 comp=0 fp=140/0.79 cont=0.0 wall=0.0 seg=point geom first=96deg corne commitType=frontier intent=EXPAND_MAP fr=353 exploreRoute=frontier-only cost=2. noise=cache38:obs-3/ defer=90 plan=98ms/1013,0,0,0,296,534,744,267,29,296,0,238,520,340,403,0.636704,0.363296,0.225,1,quality_gate=n/a,302.413,97.9689,1013,load=shed loop=302 ema=86,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
406,415.776,12992,1.44911,-2.03586,-0.587202,-2.66889,0.714306,0.00200942,28.6157,34.1755,78282,229059,150777,35300,915,6,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=2.31m len=15 score=110.6 comp=0 fp=140/0.79 cont=0.0 wall=0.0 seg=point geom first=96deg corne commitType=frontier intent=EXPAND_MAP fr=353 exploreRoute=frontier-only cost=2. noise=cache38:obs-3/ defer=90 plan=98ms/1013,0,0,0,,,,,,,,,,,,,,,,,127.224,97.9689,1013,load=shed loop=127 ema=55,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
407,416.8,13024,1.56146,-2.037,-0.437061,-2.5565,0.713172,0.00205116,28.7281,32.0861,81672,254540,172868,42293,20637,12,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,4,0.508924,wavefront frontier cost=0.51m len=4 score=210.2 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=23deg corne commitType=frontier intent=EXPAND_MAP fr=422 exploreRoute=frontier-only cost=3. noise=cache6:obs-3/4 defer=98 plan=344ms/9001,0,0,0,,,,,,,,,,,,,,,,,91.161,343.574,9001,load=shed loop=91 ema=62,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
408,417.824,13056,1.65829,-2.03596,1.66979,-2.45964,0.714199,0.00207516,28.8249,32.0861,81672,254540,172868,42293,20637,12,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,4,0.508924,wavefront frontier cost=0.51m len=4 score=210.2 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=23deg corne commitType=frontier intent=EXPAND_MAP fr=422 exploreRoute=frontier-only cost=3. noise=cache6:obs-3/4 defer=98 plan=344ms/9001,0,0,0,,,,,,,,,,,,,,,,,224.793,343.574,9001,load=shed loop=225 ema=77,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
409,418.848,13088,1.74712,-2.03549,-0.786784,-2.371,0.714682,0.00189582,28.9138,32.0644,82310,256702,174392,41167,20333,12,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.51m len=4 score=210.0 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=23deg corne commitType=frontier intent=EXPAND_MAP fr=411 exploreRoute=frontier-only cost=2. noise=cache15:obs-3/ defer=84 plan=165ms/9001,0,0,0,,,,,,,,,,,,,,,,,122.352,164.973,9001,load=shed loop=122 ema=296,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
410,419.872,13120,1.8749,-2.03718,-0.0598238,-2.24312,0.712972,0.00199417,29.0415,32.0644,82310,256702,174392,41167,20333,12,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,4,0.509244,wavefront frontier cost=0.51m len=4 score=210.0 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=23deg corne commitType=frontier intent=EXPAND_MAP fr=411 exploreRoute=frontier-only cost=2. noise=cache15:obs-3/ defer=84 plan=165ms/9001,0,0,0,310,883,1135,602,29,310,0,573,521,689,404,0.780294,0.219706,0.224568,1,quality_gate=n/a,103.516,164.973,9001,load=shed loop=104 ema=56,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
411,420.896,13152,1.9233,-2.03608,2.09103,-2.19472,0.714085,0.00198763,29.09,32.0644,82310,256702,174392,41167,20333,12,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,RGBD_SNAPSHOT,frontier-hold,RGBD_SNAPSHOT:RGB-D snapshot set t=1.4s d=0.00/0.00,0,none,0,-1,wavefront frontier cost=0.51m len=4 score=204.9 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=21deg corne commitType=frontier intent=EXPAND_MAP fr=411 exploreRoute=frontier-only cost=3. noise=cache65:obs-3/ defer=99 plan=299ms/9001,0,0,0,,,,,,,,,,,,,,,,,234.405,298.502,9001,load=shed loop=234 ema=105,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
412,421.92,13184,1.94961,-2.03624,-0.591724,-2.16862,0.713935,0.00178074,29.1163,32.0386,83004,259075,176071,41986,21289,15,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:row forward after  t=2.2s d=0.00/0.28,0,none,0,-1,wavefront frontier cost=0.51m len=4 score=204.5 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=21deg corne commitType=frontier intent=EXPAND_MAP fr=419 exploreRoute=frontier-only cost=3. noise=cache27:obs-3/ defer=99 plan=173ms/5556,0,0,0,,,,,,,,,,,,,,,,,123.252,172.733,5556,load=shed loop=123 ema=67,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
413,422.944,13216,2.04789,-2.0361,1.02289,-2.07027,0.714062,0.00184246,29.2146,32.0386,83004,259075,176071,41986,21289,15,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,frontier-route,ROUTE_COMMIT:route commit: fron t=22.0s d=0.00/0.00,1,frontier,4,0.510924,wavefront frontier cost=0.51m len=4 score=204.5 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=21deg corne commitType=frontier intent=EXPAND_MAP fr=419 exploreRoute=frontier-only cost=3. noise=cache27:obs-3/ defer=99 plan=173ms/5556,0,0,0,,,,,,,,,,,,,,,,,108.464,172.733,5556,load=shed loop=108 ema=77,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
414,423.968,13248,2.12563,-2.03479,-0.758652,-1.99273,0.715379,0.00165746,29.2923,31.9074,83354,261237,177883,43178,21136,15,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.50m len=4 score=203.9 comp=0 fp=899/-0.00 cont=0.0 wall=0.0 seg=point geom first=101deg corn commitType=frontier intent=EXPAND_MAP fr=431 exploreRoute=frontier-only cost=2. noise=cache20:obs-3/ defer=80 plan=284ms/9001,0,0,0,,,,,,,,,,,,,,,,,213.977,283.743,9001,load=shed loop=214 ema=78,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
415,424.992,13280,2.25379,-2.03663,-0.826769,-1.86448,0.713538,0.00174543,29.4205,31.9074,83354,261237,177883,43178,21136,15,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.50m len=4 score=203.3 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=104deg corn commitType=frontier intent=EXPAND_MAP fr=431 exploreRoute=frontier-only cost=3. noise=cache62:obs-3/ defer=86 plan=167ms/5278,0,0,0,326,845,1122,548,29,326,0,519,521,651,404,0.770414,0.229586,0.224568,1,quality_gate=n/a,130.132,166.761,5278,load=shed loop=130 ema=195,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
416,426.016,13312,2.38607,-2.03854,-0.826781,-1.73214,0.711628,0.00180759,29.5528,31.9074,83354,261237,177883,43178,21136,15,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.50m len=4 score=203.3 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=104deg corn commitType=frontier intent=EXPAND_MAP fr=431 exploreRoute=frontier-only cost=3. noise=cache62:obs-3/ defer=86 plan=167ms/5278,0,0,0,,,,,,,,,,,,,,,,,109.096,166.761,5278,load=shed loop=109 ema=54,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
417,427.04,13344,2.51834,-2.04045,-0.826783,-1.5998,0.709718,0.00186962,29.6851,31.9074,83354,261237,177883,43178,21136,15,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.50m len=4 score=203.3 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=104deg corn commitType=frontier intent=EXPAND_MAP fr=431 exploreRoute=frontier-only cost=3. noise=cache62:obs-3/ defer=86 plan=167ms/5278,0,0,0,,,,,,,,,,,,,,,,,228.228,166.761,5278,load=shed loop=228 ema=67,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
418,428.064,13376,2.65062,-2.04235,-0.826778,-1.46746,0.707809,0.00193166,29.8174,31.9074,83354,261237,177883,43178,21136,15,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.50m len=4 score=203.3 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=104deg corn commitType=frontier intent=EXPAND_MAP fr=431 exploreRoute=frontier-only cost=3. noise=cache62:obs-3/ defer=86 plan=167ms/5278,0,0,0,,,,,,,,,,,,,,,,,116.046,166.761,5278,load=shed loop=116 ema=52,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
419,429.088,13408,2.78289,-2.04426,-0.826783,-1.33512,0.705899,0.00199373,29.9497,31.9074,83354,261237,177883,43178,21136,15,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.50m len=4 score=203.3 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=104deg corn commitType=frontier intent=EXPAND_MAP fr=431 exploreRoute=frontier-only cost=3. noise=cache62:obs-3/ defer=86 plan=167ms/5278,0,0,0,,,,,,,,,,,,,,,,,109.142,166.761,5278,load=shed loop=109 ema=51,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
420,430.112,13440,2.91517,-2.04617,-0.82678,-1.20279,0.703989,0.00205581,30.0819,31.9074,83354,261237,177883,43178,21136,15,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.50m len=4 score=203.3 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=104deg corn commitType=frontier intent=EXPAND_MAP fr=431 exploreRoute=frontier-only cost=3. noise=cache62:obs-3/ defer=86 plan=167ms/5278,0,0,0,331,841,1127,539,29,331,0,510,560,644,438,0.765755,0.234245,0.217857,1,quality_gate=n/a,247.029,166.761,5278,load=shed loop=247 ema=74,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
421,431.136,13472,3.04744,-2.04808,-0.826779,-1.07045,0.702079,0.0021179,30.2142,31.9074,83354,261237,177883,43178,21136,15,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.50m len=4 score=203.3 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=104deg corn commitType=frontier intent=EXPAND_MAP fr=431 exploreRoute=frontier-only cost=3. noise=cache62:obs-3/ defer=86 plan=167ms/5278,0,0,0,,,,,,,,,,,,,,,,,117.434,166.761,5278,load=shed loop=117 ema=50,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
422,432.16,13504,3.17972,-2.04999,-0.826783,-0.93811,0.700169,0.00218001,30.3465,31.9074,83354,261237,177883,43178,21136,15,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.50m len=4 score=203.3 comp=0 fp=941/0.00 cont=0.0 wall=0.0 seg=point geom first=104deg corn commitType=frontier intent=EXPAND_MAP fr=431 exploreRoute=frontier-only cost=3. noise=cache62:obs-3/ defer=86 plan=167ms/5278,0,0,0,,,,,,,,,,,,,,,,,286.547,166.761,5278,load=shed loop=287 ema=87,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
423,433.184,13536,3.312,-2.0519,-0.826778,-0.805772,0.69826,0.00224213,30.4788,31.942,86751,271589,184838,45114,21690,20,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.83m len=6 score=193.9 comp=0 fp=768/0.00 cont=0.0 wall=0.0 seg=point geom first=104deg corn commitType=frontier intent=EXPAND_MAP fr=451 exploreRoute=frontier-only cost=1. noise=cache26:obs-3/ defer=13 plan=275ms/7970,0,0,0,,,,,,,,,,,,,,,,,225.933,274.554,7970,load=shed loop=226 ema=198,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
424,434.208,13568,3.44427,-2.05381,-0.826782,-0.673433,0.69635,0.00230426,30.6111,31.942,86751,271589,184838,45114,21690,20,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.83m len=6 score=193.9 comp=0 fp=768/0.00 cont=0.0 wall=0.0 seg=point geom first=104deg corn commitType=frontier intent=EXPAND_MAP fr=451 exploreRoute=frontier-only cost=1. noise=cache26:obs-3/ defer=13 plan=275ms/7970,0,0,0,,,,,,,,,,,,,,,,,115.291,274.554,7970,load=shed loop=115 ema=49,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
425,435.232,13600,3.57655,-2.05572,-0.826782,-0.541095,0.69444,0.0023664,30.7434,31.942,86751,271589,184838,45114,21690,20,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.83m len=6 score=193.9 comp=0 fp=768/0.00 cont=0.0 wall=0.0 seg=point geom first=104deg corn commitType=frontier intent=EXPAND_MAP fr=451 exploreRoute=frontier-only cost=1. noise=cache26:obs-3/ defer=13 plan=275ms/7970,0,0,0,342,852,1139,539,29,342,0,510,546,651,423,0.764085,0.235915,0.225275,1,quality_gate=n/a,152.547,274.554,7970,load=shed loop=153 ema=60,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
426,436.256,13632,3.70882,-2.05763,-0.826778,-0.408757,0.69253,0.00242855,30.8757,31.942,86751,271589,184838,45114,21690,20,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.83m len=6 score=193.9 comp=0 fp=768/0.00 cont=0.0 wall=0.0 seg=point geom first=104deg corn commitType=frontier intent=EXPAND_MAP fr=451 exploreRoute=frontier-only cost=1. noise=cache26:obs-3/ defer=13 plan=275ms/7970,0,0,0,,,,,,,,,,,,,,,,,237.559,274.554,7970,load=shed loop=238 ema=75,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
427,437.28,13664,3.8411,-2.05953,-0.826783,-0.276419,0.690621,0.00249071,31.008,31.942,86751,271589,184838,45114,21690,20,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.83m len=6 score=193.9 comp=0 fp=768/0.00 cont=0.0 wall=0.0 seg=point geom first=104deg corn commitType=frontier intent=EXPAND_MAP fr=451 exploreRoute=frontier-only cost=1. noise=cache26:obs-3/ defer=13 plan=275ms/7970,0,0,0,,,,,,,,,,,,,,,,,127.034,274.554,7970,load=shed loop=127 ema=54,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
428,438.304,13696,3.97338,-2.06144,-0.826779,-0.14408,0.688711,0.00255287,31.1403,31.942,86751,271589,184838,45114,21690,20,EXPAND_MAP,EXPLORATION_FRONTIER,EXPLORE,FORWARD,hybrid-row,ROW_FORWARD:cell fill after ro t=1.1s d=0.00/0.18,0,none,0,-1,wavefront frontier cost=0.83m len=6 score=193.9 comp=0 fp=768/0.00 cont=0.0 wall=0.0 seg=point geom first=104deg corn commitType=frontier intent=EXPAND_MAP fr=451 exploreRoute=frontier-only cost=1. noise=cache26:obs-3/ defer=13 plan=275ms/7970,0,0,0,,,,,,,,,,,,,,,,,118.179,274.554,7970,load=shed loop=118 ema=52,0,"lowObs=mark (188,865) r=5 contact support",0,5,1,0,1
